pathway_id,from_stop_id,to_stop_id,traversal_time,wheelchair_traversal_time
pathways_4461,B14,entrance_1672,32,
pathways_4462,entrance_1673,B14,33,
pathways_4463,B14,entrance_1673,33,
pathways_4464,entrance_1674,B14,33,
pathways_4465,B14,entrance_1674,33,
pathways_4466,entrance_1675,F29,48,
pathways_4467,F29,entrance_1675,48,
pathways_4468,entrance_1676,F29,47,
pathways_4469,F29,entrance_1676,47,
pathways_4470,entrance_1677,246,32,
pathways_4471,246,entrance_1677,32,
pathways_4472,entrance_1678,246,32,
pathways_4473,246,entrance_1678,32,
pathways_4474,entrance_1679,B13,41,
pathways_4475,B13,entrance_1679,41,
pathways_4476,entrance_1680,B13,40,
pathways_4477,B13,entrance_1680,40,
pathways_4478,entrance_1681,S31,73,
pathways_4479,S31,entrance_1681,73,
pathways_4480,entrance_1682,S29,32,
pathways_4481,S29,entrance_1682,32,
pathways_4482,entrance_1683,S30,44,
pathways_4483,S30,entrance_1683,44,
pathways_4484,entrance_1684,S30,42,
pathways_4485,S30,entrance_1684,42,
pathways_4486,entrance_1685,S31,41,
pathways_4487,S31,entrance_1685,41,
pathways_4488,entrance_1686,S28,42,
pathways_4489,S28,entrance_1686,42,
pathways_4490,entrance_1687,S28,37,
pathways_4491,S28,entrance_1687,37,
pathways_4492,entrance_1688,R45,43,
pathways_4493,R45,entrance_1688,43,
pathways_4494,entrance_1689,R45,39,
pathways_4495,R45,entrance_1689,39,
pathways_4496,entrance_1690,R45,42,
pathways_4497,R45,entrance_1690,42,
pathways_4498,entrance_1691,R45,49,
pathways_4499,R45,entrance_1691,49,
pathways_4500,entrance_1692,R45,49,
pathways_4501,R45,entrance_1692,49,
pathways_4502,entrance_1693,R44,32,
pathways_4503,R44,entrance_1693,32,
pathways_4504,entrance_1694,R44,32,
pathways_4505,R44,entrance_1694,32,
pathways_4506,entrance_1695,R44,46,
pathways_4507,R44,entrance_1695,46,
pathways_4508,entrance_1696,R43,34,
pathways_4509,R43,entrance_1696,34,
pathways_4510,entrance_1697,R43,41,
pathways_4511,R43,entrance_1697,41,
pathways_4512,entrance_1698,R43,34,
pathways_4513,R43,entrance_1698,34,
pathways_4514,entrance_1699,R42,34,
pathways_4515,R42,entrance_1699,34,
pathways_4516,entrance_1700,R42,34,
pathways_4517,R42,entrance_1700,34,
pathways_4518,entrance_1701,R42,40,
pathways_4519,R42,entrance_1701,40,
pathways_4520,entrance_1702,B17,46,
pathways_4521,B17,entrance_1702,46,
pathways_4522,entrance_1703,B17,42,
pathways_4523,B17,entrance_1703,42,
pathways_4524,entrance_1704,B17,46,
pathways_4525,B17,entrance_1704,46,
pathways_4526,entrance_1705,B17,45,
pathways_4527,B17,entrance_1705,45,
pathways_4528,entrance_1711,N05,49,
pathways_4529,N05,entrance_1711,49,
pathways_4530,entrance_1712,N05,47,
pathways_4531,N05,entrance_1712,47,
pathways_4532,entrance_1713,N06,31,
pathways_4533,N06,entrance_1713,31,
pathways_4534,entrance_1714,N07,56,
pathways_4535,N07,entrance_1714,56,
pathways_4536,entrance_1715,N07,55,
pathways_4537,N07,entrance_1715,55,
pathways_4538,entrance_1716,F30,44,
pathways_4539,F30,entrance_1716,44,
pathways_4540,entrance_1717,F30,55,
pathways_4541,F30,entrance_1717,55,
pathways_4542,entrance_1718,F30,48,
pathways_4543,F30,entrance_1718,48,
pathways_4544,entrance_1719,F31,46,
pathways_4545,F31,entrance_1719,46,
pathways_4546,entrance_1720,F30,52,
pathways_4547,F30,entrance_1720,52,
pathways_4548,entrance_1721,F31,45,
pathways_4549,F31,entrance_1721,45,
pathways_4550,entrance_1722,F31,46,
pathways_4551,F31,entrance_1722,46,
pathways_4552,entrance_1723,F31,45,
pathways_4553,F31,entrance_1723,45,
pathways_4554,entrance_1724,F32,33,
pathways_4555,F32,entrance_1724,33,
pathways_4556,entrance_1725,F32,38,
pathways_4557,F32,entrance_1725,38,
pathways_4558,entrance_1726,F32,32,
pathways_4559,F32,entrance_1726,32,
pathways_4560,entrance_1727,F33,50,
pathways_4561,F33,entrance_1727,50,
pathways_4562,entrance_1728,F33,50,
pathways_4563,F33,entrance_1728,50,
pathways_4564,entrance_1729,F33,46,
pathways_4565,F33,entrance_1729,46,
pathways_4566,entrance_1730,F33,46,
pathways_4567,F33,entrance_1730,46,
pathways_4568,entrance_1731,F34,32,
pathways_4569,F34,entrance_1731,32,
pathways_4570,entrance_1732,D32,43,
pathways_4571,D32,entrance_1732,43,
pathways_4572,entrance_1733,D32,37,
pathways_4573,D32,entrance_1733,37,
pathways_4574,entrance_1734,D32,43,
pathways_4575,D32,entrance_1734,43,
pathways_4576,entrance_1735,D33,33,
pathways_4577,D33,entrance_1735,33,
pathways_4578,entrance_1736,D33,32,
pathways_4579,D33,entrance_1736,32,
pathways_4580,entrance_1737,D34,38,
pathways_4581,D34,entrance_1737,38,
pathways_4582,entrance_1738,D35,38,
pathways_4583,D35,entrance_1738,38,
pathways_4584,entrance_1739,D35,35,
pathways_4585,D35,entrance_1739,35,
pathways_4586,entrance_1740,R41,47,
pathways_4587,R41,entrance_1740,47,
pathways_4588,entrance_1741,R41,46,
pathways_4589,R41,entrance_1741,46,
pathways_4590,entrance_1742,R41,35,
pathways_4591,R41,entrance_1742,35,
pathways_4592,entrance_1743,R41,38,
pathways_4593,R41,entrance_1743,38,
pathways_4594,entrance_1744,R41,33,
pathways_4595,R41,entrance_1744,33,
pathways_4596,entrance_1745,R41,36,
pathways_4597,R41,entrance_1745,36,
pathways_4598,entrance_1746,R40,44,
pathways_4599,R40,entrance_1746,44,
pathways_4600,entrance_1747,R40,45,
pathways_4601,R40,entrance_1747,45,
pathways_4602,entrance_1748,R40,40,
pathways_4603,R40,entrance_1748,40,
pathways_4604,entrance_1749,R40,40,
pathways_4605,R40,entrance_1749,40,
pathways_4606,entrance_1750,R40,43,
pathways_4607,R40,entrance_1750,43,
pathways_4608,entrance_1751,N02,46,
pathways_4609,N02,entrance_1751,46,
pathways_4610,entrance_1752,R39,40,
pathways_4611,R39,entrance_1752,40,
pathways_4612,entrance_1753,R39,44,
pathways_4613,R39,entrance_1753,44,
pathways_4614,entrance_1754,R39,40,
pathways_4615,R39,entrance_1754,40,
pathways_4616,entrance_1755,R39,44,
pathways_4617,R39,entrance_1755,44,
pathways_4618,entrance_1756,N03,52,
pathways_4619,N03,entrance_1756,52,
pathways_4620,entrance_1757,R36,47,
pathways_4621,R36,entrance_1757,47,
pathways_4622,entrance_1758,R36,43,
pathways_4623,R36,entrance_1758,43,
pathways_4624,entrance_1759,R36,48,
pathways_4625,R36,entrance_1759,48,
pathways_4626,entrance_1760,N03,52,
pathways_4627,N03,entrance_1760,52,
pathways_4628,entrance_1761,B19,35,
pathways_4629,B19,entrance_1761,35,
pathways_4630,entrance_1762,B19,32,
pathways_4631,B19,entrance_1762,32,
pathways_4632,entrance_1763,B19,36,
pathways_4633,B19,entrance_1763,36,
pathways_4634,entrance_1764,B18,44,
pathways_4635,B18,entrance_1764,44,
pathways_4636,entrance_1765,B18,43,
pathways_4637,B18,entrance_1765,43,
pathways_4638,entrance_1766,B18,42,
pathways_4639,B18,entrance_1766,42,
pathways_4640,entrance_1767,B18,41,
pathways_4641,B18,entrance_1767,41,
pathways_4642,entrance_1768,B17,43,
pathways_4643,B17,entrance_1768,43,
pathways_4644,entrance_1769,B17,38,
pathways_4645,B17,entrance_1769,38,
pathways_4646,entrance_1770,B21,31,
pathways_4647,B21,entrance_1770,31,
pathways_4648,entrance_1771,B21,34,
pathways_4649,B21,entrance_1771,34,
pathways_4650,entrance_1772,B21,32,
pathways_4651,B21,entrance_1772,32,
pathways_4652,entrance_1773,F35,52,
pathways_4653,F35,entrance_1773,52,
pathways_4654,entrance_1774,B21,35,
pathways_4655,B21,entrance_1774,35,
pathways_4656,entrance_1775,F35,50,
pathways_4657,F35,entrance_1775,50,
pathways_4658,entrance_1776,N08,43,
pathways_4659,N08,entrance_1776,43,
pathways_4660,entrance_1777,F35,46,
pathways_4661,F35,entrance_1777,46,
pathways_4662,entrance_1778,F35,46,
pathways_4663,F35,entrance_1778,46,
pathways_4664,entrance_1779,B20,32,
pathways_4665,B20,entrance_1779,32,
pathways_4666,entrance_1780,B20,33,
pathways_4667,B20,entrance_1780,33,
pathways_4668,entrance_1781,B20,32,
pathways_4669,B20,entrance_1781,32,
pathways_4670,entrance_1782,B20,35,
pathways_4671,B20,entrance_1782,35,
pathways_4672,entrance_1783,N08,58,
pathways_4673,N08,entrance_1783,58,
pathways_4674,entrance_1784,F34,36,
pathways_4675,F34,entrance_1784,36,
pathways_4676,entrance_1785,D35,34,
pathways_4677,D35,entrance_1785,34,
pathways_4678,entrance_1786,H04,38,
pathways_4679,H04,entrance_1786,38,
pathways_4680,entrance_1787,H12,37,
pathways_4681,H12,entrance_1787,37,
pathways_4682,entrance_1788,H12,33,
pathways_4683,H12,entrance_1788,33,
pathways_4684,entrance_1789,H12,31,
pathways_4685,H12,entrance_1789,31,
pathways_4686,entrance_1790,H06,42,
pathways_4687,H06,entrance_1790,42,
pathways_4688,entrance_1791,H06,34,
pathways_4689,H06,entrance_1791,34,
pathways_4690,entrance_1792,H06,36,
pathways_4691,H06,entrance_1792,36,
pathways_4692,entrance_1793,H06,39,
pathways_4693,H06,entrance_1793,39,
pathways_4694,entrance_1794,H06,41,
pathways_4695,H06,entrance_1794,41,
pathways_4696,entrance_1795,H07,43,
pathways_4697,H07,entrance_1795,43,
pathways_4698,entrance_1796,H07,42,
pathways_4699,H07,entrance_1796,42,
pathways_4700,entrance_1797,H07,38,
pathways_4701,H07,entrance_1797,38,
pathways_4702,entrance_1798,H07,37,
pathways_4703,H07,entrance_1798,37,
pathways_4704,entrance_1799,H07,44,
pathways_4705,H07,entrance_1799,44,
pathways_4706,entrance_1800,H08,32,
pathways_4707,H08,entrance_1800,32,
pathways_4708,entrance_1801,H08,33,
pathways_4709,H08,entrance_1801,33,
pathways_4710,entrance_1802,H08,35,
pathways_4711,H08,entrance_1802,35,
pathways_4712,entrance_1803,H08,34,
pathways_4713,H08,entrance_1803,34,
pathways_4714,entrance_1804,H09,33,
pathways_4715,H09,entrance_1804,33,
pathways_4716,entrance_1805,H09,33,
pathways_4717,H09,entrance_1805,33,
pathways_4718,entrance_1806,H09,35,
pathways_4719,H09,entrance_1806,35,
pathways_4720,entrance_1807,H09,33,
pathways_4721,H09,entrance_1807,33,
pathways_4722,entrance_1808,H10,46,
pathways_4723,H10,entrance_1808,46,
pathways_4724,entrance_1809,H10,47,
pathways_4725,H10,entrance_1809,47,
pathways_4726,entrance_1810,H10,40,
pathways_4727,H10,entrance_1810,40,
pathways_4728,entrance_1811,H11,51,
pathways_4729,H11,entrance_1811,51,
pathways_4730,entrance_1812,B23,46,
pathways_4731,B23,entrance_1812,46,
pathways_4732,entrance_1813,B23,44,
pathways_4733,B23,entrance_1813,44,
pathways_4734,entrance_1814,B23,39,
pathways_4735,B23,entrance_1814,39,
pathways_4736,entrance_1815,B23,38,
pathways_4737,B23,entrance_1815,38,
pathways_4738,entrance_1816,F38,46,
pathways_4739,F38,entrance_1816,46,
pathways_4740,entrance_1817,F38,48,
pathways_4741,F38,entrance_1817,48,
pathways_4742,entrance_1818,N10,34,
pathways_4743,N10,entrance_1818,34,
pathways_4744,entrance_1819,D38,34,
pathways_4745,D38,entrance_1819,34,
pathways_4746,entrance_1820,F36,49,
pathways_4747,F36,entrance_1820,49,
pathways_4748,entrance_1821,F36,49,
pathways_4749,F36,entrance_1821,49,
pathways_4750,entrance_1822,N09,50,
pathways_4751,N09,entrance_1822,50,
pathways_4752,entrance_1823,F36,45,
pathways_4753,F36,entrance_1823,45,
pathways_4754,entrance_1824,F36,46,
pathways_4755,F36,entrance_1824,46,
pathways_4756,entrance_1825,B22,35,
pathways_4757,B22,entrance_1825,35,
pathways_4758,entrance_1826,B22,38,
pathways_4759,B22,entrance_1826,38,
pathways_4760,entrance_1827,B22,36,
pathways_4761,B22,entrance_1827,36,
pathways_4762,entrance_1828,B22,39,
pathways_4763,B22,entrance_1828,39,
pathways_4764,entrance_1829,N09,51,
pathways_4765,N09,entrance_1829,51,
pathways_4766,entrance_1830,D37,40,
pathways_4767,D37,entrance_1830,40,
pathways_4768,entrance_1831,D37,36,
pathways_4769,D37,entrance_1831,36,
pathways_4770,entrance_1832,S23,32,
pathways_4771,S23,entrance_1832,32,
pathways_4772,entrance_1833,S23,42,
pathways_4773,S23,entrance_1833,42,
pathways_4774,entrance_1834,S24,41,
pathways_4775,S24,entrance_1834,41,
pathways_4776,entrance_1835,S24,41,
pathways_4777,S24,entrance_1835,41,
pathways_4778,entrance_1836,S25,38,
pathways_4779,S25,entrance_1836,38,
pathways_4780,entrance_1837,S25,37,
pathways_4781,S25,entrance_1837,37,
pathways_4782,entrance_1838,S25,33,
pathways_4783,S25,entrance_1838,33,
pathways_4784,entrance_1839,S25,35,
pathways_4785,S25,entrance_1839,35,
pathways_4786,entrance_1840,S26,41,
pathways_4787,S26,entrance_1840,41,
pathways_4788,entrance_1841,S26,40,
pathways_4789,S26,entrance_1841,40,
pathways_4790,entrance_1842,S27,42,
pathways_4791,S27,entrance_1842,42,
pathways_4792,entrance_1843,D42,48,
pathways_4793,D42,entrance_1843,48,
pathways_4794,entrance_1844,D42,43,
pathways_4795,D42,entrance_1844,43,
pathways_4796,entrance_1845,D41,40,
pathways_4797,D41,entrance_1845,40,
pathways_4798,entrance_1846,D41,36,
pathways_4799,D41,entrance_1846,36,
pathways_4800,entrance_1847,D43,51,
pathways_4801,D43,entrance_1847,51,
pathways_4802,entrance_1848,D41,37,
pathways_4803,D41,entrance_1848,37,
pathways_4804,entrance_1849,D41,40,
pathways_4805,D41,entrance_1849,40,
pathways_4806,entrance_1850,D41,42,
pathways_4807,D41,entrance_1850,42,
pathways_4808,entrance_1851,D41,38,
pathways_4809,D41,entrance_1851,38,
pathways_4810,entrance_1852,D43,39,
pathways_4811,D43,entrance_1852,39,
pathways_4812,entrance_1853,D40,38,
pathways_4813,D40,entrance_1853,38,
pathways_4814,entrance_1854,D40,35,
pathways_4815,D40,entrance_1854,35,
pathways_4816,entrance_1855,D40,37,
pathways_4817,D40,entrance_1855,37,
pathways_4818,entrance_1856,D40,42,
pathways_4819,D40,entrance_1856,42,
pathways_4820,entrance_1857,D40,35,
pathways_4821,D40,entrance_1857,35,
pathways_4822,entrance_1858,D40,44,
pathways_4823,D40,entrance_1858,44,
pathways_4824,entrance_1859,D40,43,
pathways_4825,D40,entrance_1859,43,
pathways_4826,entrance_1860,F39,39,
pathways_4827,F39,entrance_1860,39,
pathways_4828,entrance_1861,F39,38,
pathways_4829,F39,entrance_1861,38,
pathways_4830,entrance_1862,H15,55,
pathways_4831,H15,entrance_1862,55,
pathways_4832,entrance_1863,H14,32,
pathways_4833,H14,entrance_1863,32,
pathways_4834,entrance_1864,H14,35,
pathways_4835,H14,entrance_1864,35,
pathways_4836,entrance_1865,H14,34,
pathways_4837,H14,entrance_1865,34,
pathways_4838,entrance_1866,H14,37,
pathways_4839,H14,entrance_1866,37,
pathways_4840,entrance_1867,H14,47,
pathways_4841,H14,entrance_1867,47,
pathways_4842,entrance_1868,H13,32,
pathways_4843,H13,entrance_1868,32,
pathways_4844,entrance_1869,H13,34,
pathways_4845,H13,entrance_1869,34,
pathways_4846,entrance_1870,H13,36,
pathways_4847,H13,entrance_1870,36,
pathways_4848,entrance_1871,D39,52,
pathways_4849,D39,entrance_1871,52,
pathways_4850,entrance_1872,D39,39,
pathways_4851,D39,entrance_1872,39,
pathways_4852,entrance_1873,H12,37,
pathways_4853,H12,entrance_1873,37,
pathways_4854,entrance_1874,S09,46,
pathways_4855,S09,entrance_1874,46,
pathways_4856,entrance_1875,S09,45,
pathways_4857,S09,entrance_1875,45,
pathways_4858,entrance_1876,S09,46,
pathways_4859,S09,entrance_1876,46,
pathways_4860,entrance_1877,S10,32,
pathways_4861,S10,entrance_1877,32,
pathways_4862,entrance_1878,S10,33,
pathways_4863,S10,entrance_1878,33,
pathways_4864,entrance_1879,S12,37,
pathways_4865,S12,entrance_1879,37,
pathways_4866,entrance_1880,S12,38,
pathways_4867,S12,entrance_1880,38,
pathways_4868,entrance_1881,S13,35,
pathways_4869,S13,entrance_1881,35,
pathways_4870,entrance_1882,S13,35,
pathways_4871,S13,entrance_1882,35,
pathways_4872,entrance_1883,S13,35,
pathways_4873,S13,entrance_1883,35,
pathways_4874,entrance_1884,S13,34,
pathways_4875,S13,entrance_1884,34,
pathways_4876,entrance_1885,S14,42,
pathways_4877,S14,entrance_1885,42,
pathways_4878,entrance_1886,S14,47,
pathways_4879,S14,entrance_1886,47,
pathways_4880,entrance_1887,S15,41,
pathways_4881,S15,entrance_1887,41,
pathways_4882,entrance_1888,S15,40,
pathways_4883,S15,entrance_1888,40,
pathways_4884,entrance_1889,S16,41,
pathways_4885,S16,entrance_1889,41,
pathways_4886,entrance_1890,S17,37,
pathways_4887,S17,entrance_1890,37,
pathways_4888,entrance_1891,S17,33,
pathways_4889,S17,entrance_1891,33,
pathways_4890,entrance_1892,S17,40,
pathways_4891,S17,entrance_1892,40,
pathways_4892,entrance_1893,S18,39,
pathways_4893,S18,entrance_1893,39,
pathways_4894,entrance_1894,S18,39,
pathways_4895,S18,entrance_1894,39,
pathways_4896,entrance_1895,S19,33,
pathways_4897,S19,entrance_1895,33,
pathways_4898,entrance_1896,S19,42,
pathways_4899,S19,entrance_1896,42,
pathways_4900,entrance_1897,S20,40,
pathways_4901,S20,entrance_1897,40,
pathways_4902,entrance_1898,S20,41,
pathways_4903,S20,entrance_1898,41,
pathways_4904,entrance_1899,S21,41,
pathways_4905,S21,entrance_1899,41,
pathways_4906,entrance_1900,S21,33,
pathways_4907,S21,entrance_1900,33,
pathways_4908,entrance_1901,S21,34,
pathways_4909,S21,entrance_1901,34,
pathways_4910,entrance_1902,S22,36,
pathways_4911,S22,entrance_1902,36,
pathways_4912,entrance_1903,S22,42,
pathways_4913,S22,entrance_1903,42,
pathways_4914,entrance_1904,S23,31,
pathways_4915,S23,entrance_1904,31,
